station,Date,Time,ENTERO,WATER_TEMP,DO,PH,CHLOROPHYLL,DENSITY,FECAL,SALINITY,AIR_TEMP,HUMIDITY,WINDSPEED,CLOUD_COVER,SOLAR_RADIATION
C5,11/17/2020,10:00,2.0,15.26,7.413333333333334,8.020000000000001,2.03,24.819,2.0,33.578,72.1,26.74,3.1,30.2,545.0
C5,11/2/2020,10:00,2.0,17.86,7.223333333333334,8.16,1.1033333333333335,24.215333333333334,2.0,33.576,68.3,68.61,5.3,23.3,566.0
C5,11/2/2021,10:00,2.0,16.98,7.323333333333333,8.033333333333333,1.4233333333333331,24.395333333333337,2.0,33.546666666666674,61.7,79.89,5.9,88.9,259.0
C5,11/22/2021,9:00,2.0,16.313333333333333,7.6433333333333335,8.003333333333332,1.6133333333333333,24.531666666666666,2.0,33.51166666666666,67.0,27.97,4.5,75.3,249.0
C5,11/23/2020,9:00,2.0,14.803333333333335,6.383333333333333,7.853333333333333,1.3866666666666667,24.912000000000003,2.0,33.57,59.6,79.29,5.0,83.0,214.0
C5,11/30/2021,9:00,2.0,15.833333333333334,6.9433333333333325,7.876666666666668,0.8300000000000001,24.636,2.0,33.507,57.2,77.1,1.0,63.3,283.0
C5,11/8/2021,9:00,2.0,16.973333333333333,7.289999999999999,7.96,1.6266666666666667,24.424666666666667,2.0,33.574333333333335,59.3,79.0,4.9,63.3,305.0
C5,12/1/2020,9:00,2.0,14.973333333333334,7.016666666666667,8.056666666666667,0.9833333333333334,24.891666666666666,2.0,33.593333333333334,62.3,32.46,2.9,0.0,365.0
C5,12/15/2020,10:00,2.0,15.466666666666667,7.133333333333333,8.033333333333333,0.5733333333333333,24.780666666666665,2.0,33.58733333333333,60.4,48.49,3.6,23.3,463.0
C5,12/17/2021,10:00,2.0,15.016666666666666,7.1499999999999995,7.890000000000001,0.44,24.787333333333333,2.0,33.467333333333336,61.1,66.46,2.5,23.3,441.0
C5,12/21/2020,10:00,2.0,14.88,6.72,7.956666666666667,0.6633333333333332,24.922666666666668,2.0,33.605,72.2,20.13,1.0,0.0,462.0
C5,12/21/2021,9:00,2.0,15.12,7.44,7.97,1.01,24.764333333333337,2.0,33.467333333333336,58.1,56.15,5.1,92.3,97.0
C5,12/27/2020,9:00,2.0,14.63,6.669999999999999,7.966666666666666,0.8533333333333332,24.989666666666665,2.0,33.62233333333333,57.6,74.95,5.4,89.0,291.0
C5,12/27/2021,9:00,2.0,15.049999999999999,7.596666666666667,7.97,0.8633333333333333,24.764666666666667,2.0,33.44866666666667,50.8,72.02,1.0,77.0,116.0
C5,12/7/2020,10:00,2.0,14.916666666666666,6.513333333333333,7.933333333333334,0.7799999999999999,24.92833333333333,2.0,33.62266666666667,59.0,47.96,0.5,75.3,135.0
C5,12/8/2021,9:00,2.0,16.576666666666664,7.736666666666667,7.983333333333333,1.4866666666666666,24.483999999999998,2.0,33.529,57.8,78.31,3.4,62.0,225.0
C5,2/1/2021,11:00,2.0,14.57,7.373333333333334,8.123333333333333,1.1466666666666667,24.91933333333333,2.0,33.51466666666667,67.2,51.81,3.9,75.3,443.0
C5,2/10/2020,10:00,2.0,14.996666666666664,7.793333333333333,8.08,0.68,24.731666666666666,2.0,33.39000000000001,53.2,82.21,2.8,69.5,53.0
C5,2/18/2020,9:00,2.0,15.339999999999998,8.13,8.073333333333332,0.6066666666666667,24.743666666666666,2.0,33.504,58.1,75.3,3.8,93.4,138.0
C5,2/18/2021,10:00,2.0,14.43,7.2700000000000005,8.049999999999999,0.6900000000000001,24.986,2.0,33.562333333333335,65.0,15.34,4.1,0.0,627.0
C5,2/22/2021,9:00,2.0,13.916666666666666,6.87,8.023333333333333,0.7866666666666667,25.126,2.0,33.60766666666667,63.2,29.12,2.5,0.0,459.0
C5,2/25/2020,10:00,2.0,15.293333333333335,7.739999999999999,8.03,0.45999999999999996,24.763333333333332,2.0,33.51666666666667,67.9,57.51,1.8,23.3,669.0
C5,2/5/2020,10:00,2.0,14.416666666666666,7.6433333333333335,8.05,0.39666666666666667,25.00133333333333,2.0,33.57933333333333,54.5,17.96,0.9,75.3,462.0
C5,2/8/2021,10:00,2.0,14.343333333333334,7.473333333333334,8.136666666666668,1.5866666666666667,24.986,2.0,33.538333333333334,55.1,72.58,3.3,63.3,508.0
C5,3/16/2020,10:00,2.0,16.483333333333334,7.89,8.036666666666667,1.1666666666666667,24.407,2.0,33.40033333333333,60.4,64.65,6.2,64.9,249.0
C5,3/18/2021,10:00,2.0,13.616666666666667,7.163333333333333,8.063333333333334,2.283333333333333,25.180333333333333,2.0,33.6,58.0,68.51,4.7,62.0,481.0
C5,3/2/2021,10:00,2.0,14.56,7.583333333333333,8.110000000000001,0.7566666666666667,24.989,2.0,33.602333333333334,68.0,13.97,2.9,23.3,678.0
C5,3/24/2020,9:00,2.0,16.583333333333332,7.960000000000001,8.106666666666667,0.79,24.405,2.0,33.428666666666665,58.4,72.33,0.5,64.3,318.0
C5,3/24/2021,9:00,2.0,12.613333333333335,6.3,7.983333333333333,2.473333333333333,25.50533333333333,2.0,33.757,55.1,70.02,5.2,23.3,358.0
C5,3/5/2020,10:00,2.0,15.936666666666667,7.506666666666667,8.006666666666666,0.45,24.646666666666665,2.0,33.550000000000004,64.4,68.24,8.6,48.7,694.0
C5,3/8/2021,11:00,2.0,14.876666666666665,7.43,8.106666666666667,0.9933333333333333,24.903333333333336,3.3333333333333335,33.57833333333333,59.5,72.58,11.9,89.0,787.0
C5,3/9/2020,9:00,2.0,15.676666666666668,7.6866666666666665,8.046666666666667,0.66,24.697333333333333,2.0,33.541,57.9,60.28,2.5,48.7,306.0
C5,4/1/2020,9:00,2.0,14.476666666666667,7.946666666666666,7.989999999999999,3.3866666666666667,24.951333333333334,2.0,33.539,59.7,83.62,7.1,82.6,111.0
C5,4/1/2021,10:00,2.0,14.316666666666668,7.41,7.9866666666666655,0.9566666666666667,25.083333333333332,2.0,33.660666666666664,80.3,12.54,6.9,54.3,672.0
C5,4/10/2020,10:00,2.6666666666666665,15.88,9.343333333333334,8.3,12.839999999999998,24.424333333333333,8.0,33.242666666666665,56.1,90.89,11.1,66.5,51.0
C5,4/14/2020,9:00,2.6666666666666665,15.93,7.8999999999999995,8.113333333333333,1.1633333333333333,24.207666666666668,2.0,32.977666666666664,63.0,72.62,8.8,52.2,405.0
C5,4/15/2021,9:00,2.0,14.993333333333334,7.62,8.123333333333333,5.196666666666666,24.962666666666667,2.0,33.69833333333333,58.2,52.25,3.1,75.3,476.0
C5,4/20/2021,10:00,2.0,15.363333333333335,7.416666666666667,8.123333333333333,2.356666666666667,24.873333333333335,2.0,33.701,60.9,66.95,10.5,75.3,699.0
C5,4/21/2020,11:00,2.0,14.550000000000002,7.716666666666666,8.056666666666667,1.3666666666666665,24.858666666666664,2.0,33.45133333333333,65.0,62.88,6.2,66.3,758.0
C5,4/27/2021,10:00,2.0,13.956666666666665,7.076666666666667,8.103333333333333,1.42,25.191333333333333,2.0,33.71233333333333,59.3,53.99,6.6,89.0,430.0
C5,4/28/2020,9:00,8.666666666666666,16.330000000000002,9.253333333333334,8.143333333333333,17.733333333333334,24.566666666666666,8.666666666666666,33.58,64.4,82.21,1.4,98.3,130.0
C5,4/6/2021,10:00,2.6666666666666665,14.729999999999999,7.3500000000000005,8.049999999999999,1.12,24.985666666666663,2.0,33.652,61.5,69.26,7.1,69.2,527.0
C5,5/10/2021,10:00,2.0,17.173333333333336,7.216666666666666,8.143333333333333,1.43,24.476333333333333,2.0,33.708,61.6,67.25,5.2,100.0,170.0
C5,5/12/2020,9:00,2.0,17.276666666666667,7.276666666666666,8.24,3.8866666666666667,24.398666666666667,2.0,33.672666666666665,65.0,65.1,2.3,58.1,575.0
C5,5/18/2020,9:00,2.0,17.176666666666666,5.796666666666667,8.116666666666667,0.8166666666666668,24.467,2.6666666666666665,33.72866666666667,69.6,60.89,3.1,64.1,395.0
C5,5/18/2021,9:00,2.0,16.313333333333333,7.38,8.133333333333333,1.4566666666666668,24.671666666666667,2.0,33.70433333333333,61.8,74.65,8.1,100.0,155.0
C5,5/26/2020,10:00,2.0,15.959999999999999,6.323333333333333,8.063333333333334,2.936666666666667,24.754,2.0,33.727,71.0,69.01,4.8,35.4,751.0
C5,5/27/2021,10:00,2.0,15.183333333333332,7.05,8.07,0.7433333333333333,24.925,2.0,33.71066666666667,63.0,61.71,6.2,34.4,764.0
C5,5/3/2021,10:00,2.0,15.796666666666667,6.989999999999999,8.113333333333333,1.1466666666666667,24.812,2.0,33.73666666666667,64.8,64.96,8.7,83.0,368.0
C5,5/5/2020,9:00,2.0,17.29,6.576666666666667,8.173333333333334,43.046666666666674,24.323333333333334,2.0,33.58733333333333,71.1,66.76,3.1,23.3,531.0
C5,6/1/2021,11:00,2.0,17.38,8.74,8.223333333333333,1.8933333333333333,24.420666666666666,2.0,33.71233333333333,66.0,71.77,9.0,79.5,889.0
C5,6/15/2021,10:00,2.0,16.636666666666667,7.436666666666667,8.09,0.9933333333333333,24.569333333333333,2.0,33.681000000000004,74.0,64.11,6.4,75.3,779.0
C5,6/16/2020,9:00,2.0,18.69666666666667,7.43,8.106666666666667,1.5966666666666667,24.101,2.0,33.71933333333333,64.7,74.76,8.3,100.0,166.0
C5,6/2/2020,10:00,2.0,16.04,6.536666666666666,8.043333333333333,1.4866666666666666,24.697999999999997,2.0,33.677,69.6,72.02,6.4,73.2,575.0
C5,6/22/2021,10:00,2.0,18.419999999999998,6.69,8.1,1.5066666666666666,24.137,2.0,33.671,68.6,71.88,10.4,75.3,378.0
C5,6/23/2020,10:00,2.0,17.30666666666667,6.946666666666666,8.093333333333334,2.3066666666666666,24.421999999999997,2.0,33.718333333333334,67.5,78.62,8.5,100.0,192.0
C5,6/29/2021,11:00,2.0,17.273333333333333,7.496666666666667,8.1,1.8399999999999999,24.37566666666667,2.0,33.61666666666667,67.5,76.89,9.7,98.3,402.0
C5,6/30/2020,9:00,2.0,17.42,7.63,8.103333333333333,1.9433333333333334,24.404666666666667,2.0,33.699999999999996,65.7,64.94,2.3,98.3,208.0
C5,6/8/2021,9:00,2.0,18.616666666666667,7.773333333333333,8.193333333333333,1.4633333333333332,24.177000000000003,2.0,33.770999999999994,63.3,64.1,5.5,90.7,191.0
C5,6/9/2020,11:00,2.0,16.14,6.656666666666666,8.01,0.86,24.685000000000002,2.0,33.685,90.2,8.41,9.6,23.3,940.0
C5,7/12/2021,11:00,2.0,18.916666666666668,7.796666666666667,8.16,0.9033333333333333,23.919,2.0,33.57866666666666,71.9,68.41,11.6,78.7,807.0
C5,7/13/2020,10:00,2.0,19.746666666666666,8.236666666666666,8.276666666666666,1.7933333333333332,23.807333333333332,2.0,33.723000000000006,71.8,74.2,7.0,47.6,679.0
C5,7/21/2020,9:00,2.0,14.25,6.786666666666666,8.06,3.2900000000000005,25.14,2.0,33.724333333333334,68.6,73.0,6.4,98.3,188.0
C5,7/21/2021,12:00,2.0,17.583333333333332,8.326666666666666,8.176666666666668,1.6333333333333335,24.243,2.0,33.56966666666667,77.6,61.57,8.8,54.3,840.0
C5,7/26/2021,11:00,2.0,17.256666666666664,7.91,8.15,1.8333333333333333,24.340333333333334,2.0,33.57566666666667,72.1,73.13,7.3,100.0,209.0
C5,7/28/2020,10:00,2.0,15.726666666666667,7.466666666666666,8.066666666666668,1.78,24.767333333333337,2.0,33.679,69.9,71.14,7.2,94.9,572.0
C5,7/6/2020,10:00,2.0,16.393333333333334,7.243333333333333,8.133333333333333,1.6666666666666667,24.666666666666668,2.0,33.745,69.1,75.28,6.8,22.1,743.0
C5,7/6/2021,11:00,2.0,18.16,7.93,8.14,0.8566666666666668,24.109333333333336,2.0,33.56733333333333,70.8,63.3,12.0,30.2,884.0
C5,8/11/2020,10:00,2.0,17.403333333333332,7.396666666666667,8.18,2.866666666666667,24.374,2.0,33.674,70.1,73.5,8.8,75.3,635.0
C5,8/17/2020,9:00,2.0,20.733333333333334,7.523333333333333,8.18,0.9533333333333333,23.537666666666667,2.0,33.669999999999995,73.1,80.66,4.5,75.3,100.0
C5,8/17/2021,11:00,2.0,18.563333333333333,7.956666666666666,8.12,1.2366666666666666,23.989666666666665,2.0,33.55566666666667,74.3,73.58,5.6,92.3,523.0
C5,8/2/2021,11:00,2.0,14.5,7.803333333333334,8.123333333333333,0.81,24.945333333333334,2.0,33.54666666666666,75.8,56.88,12.0,23.3,778.0
C5,8/24/2021,10:00,2.0,16.91,7.2,8.08,1.6533333333333333,24.433000000000003,2.0,33.58866666666667,73.8,63.84,7.2,54.3,511.0
C5,8/27/2020,10:00,2.0,17.803333333333335,8.11,8.116666666666667,2.516666666666667,24.18733333333333,2.0,33.53666666666667,76.0,69.15,7.8,23.3,579.0
C5,8/31/2020,9:00,2.0,16.72,8.023333333333333,8.076666666666666,1.22,24.404,2.0,33.49533333333333,69.3,72.74,3.6,94.1,162.0
C5,8/31/2021,10:00,2.0,16.143333333333334,7.706666666666667,7.993333333333333,1.3166666666666667,24.583,2.0,33.555,69.4,76.1,8.5,100.0,128.0
C5,8/4/2020,10:00,2.0,16.27,7.526666666666666,8.11,1.7733333333333334,24.625,2.0,33.629999999999995,67.3,81.84,7.7,84.6,591.0
C5,8/9/2021,9:00,2.0,17.913333333333334,8.79,8.153333333333334,2.2966666666666664,24.169666666666668,2.0,33.53966666666667,70.2,72.36,4.3,23.3,396.0
C5,9/13/2021,10:00,2.0,17.05666666666667,7.44,7.983333333333333,1.0366666666666668,24.339,2.0,33.496,71.9,70.12,9.3,23.3,527.0
C5,9/14/2020,9:00,2.0,18.843333333333334,8.016666666666667,8.143333333333333,2.1300000000000003,23.926333333333332,2.0,33.529333333333334,69.6,81.9,5.3,48.7,296.0
C5,9/21/2020,10:00,2.0,18.013333333333332,7.326666666666667,8.043333333333333,1.1833333333333333,24.124666666666666,2.0,33.532999999999994,72.2,69.38,4.0,42.3,447.0
C5,9/22/2021,9:00,2.0,16.19333333333333,8.17,8.023333333333333,1.6266666666666667,24.52133333333333,29.333333333333332,33.475,77.3,58.33,3.3,0.0,300.0
C5,9/28/2020,10:00,2.0,20.116666666666667,7.183333333333334,8.14,1.4966666666666668,23.673666666666666,2.0,33.62466666666666,73.9,68.34,4.3,23.3,545.0
C5,9/28/2021,10:00,2.0,17.666666666666668,7.386666666666667,7.989999999999999,1.3333333333333333,24.17233333333333,2.0,33.469,67.5,73.59,5.4,100.0,185.0
C5,9/7/2021,10:00,2.0,17.296666666666667,7.963333333333334,8.016666666666666,1.3233333333333333,24.296000000000003,2.0,33.51533333333333,72.6,74.2,4.0,100.0,204.0
C5,9/8/2020,9:00,2.0,20.58666666666667,7.116666666666667,8.13,0.7400000000000001,23.521,2.0,33.583666666666666,72.5,78.84,4.1,88.3,42.0
C6,1/13/2020,9:00,2.0,15.213333333333333,7.523333333333333,8.066666666666668,0.7033333333333335,24.774333333333335,2.6666666666666665,33.50666666666667,54.4,71.23,6.5,23.3,293.0
C6,1/13/2021,9:00,2.0,14.093333333333334,7.336666666666667,8.073333333333332,1.9866666666666666,25.08566666666667,2.0,33.601,59.5,38.52,4.3,75.3,248.0
C6,1/19/2021,10:00,2.0,14.623333333333335,7.29,8.056666666666667,1.1466666666666667,24.964,4.666666666666667,33.58733333333333,61.8,59.77,5.0,75.3,333.0
C6,1/2/2020,9:00,2.0,14.950000000000001,7.4433333333333325,8.11,0.68,24.741333333333333,2.0,33.388666666666666,55.4,72.79,1.4,48.7,270.0
C6,1/21/2020,11:00,2.0,15.26,7.263333333333333,8.063333333333334,0.6133333333333333,24.784999999999997,2.0,33.532999999999994,57.6,85.98,4.9,71.3,222.0
C6,1/27/2021,9:00,2.0,14.496666666666668,7.6933333333333325,8.166666666666666,0.73,25.006333333333334,2.0,33.60833333333333,52.2,48.13,4.6,42.3,328.0
C6,1/28/2020,10:00,2.0,15.496666666666668,7.373333333333334,8.043333333333333,0.5533333333333333,24.723,2.0,33.522333333333336,66.6,43.65,0.0,23.3,521.0
C6,1/5/2021,10:00,2.0,14.133333333333333,6.993333333333333,7.993333333333333,0.6933333333333334,25.079666666666668,2.0,33.60333333333333,54.3,79.98,1.0,84.6,454.0
C6,1/7/2020,10:00,2.0,15.270000000000001,7.153333333333333,8.03,0.6166666666666667,24.721333333333334,2.0,33.45433333333333,67.5,23.75,4.3,42.3,514.0
C6,10/11/2021,9:00,2.0,17.856666666666666,6.98,7.96,1.2866666666666668,24.093333333333334,2.0,33.424,63.8,73.91,7.9,94.9,137.0
C6,10/13/2020,10:00,2.0,18.03,6.9433333333333325,8.006666666666666,1.0733333333333335,24.11366666666667,2.0,33.50966666666667,84.2,26.31,4.1,0.0,515.0
C6,10/20/2020,10:00,2.0,17.599999999999998,7.18,8.033333333333333,1.8499999999999999,24.217666666666663,2.6666666666666665,33.51,69.6,70.69,3.6,85.7,420.0
C6,10/20/2021,9:00,2.0,17.313333333333336,7.43,8.083333333333334,0.81,24.316000000000003,2.0,33.550000000000004,60.6,66.97,0.0,42.3,280.0
C6,10/27/2021,9:00,2.0,16.106666666666666,6.87,7.926666666666667,0.93,24.586,2.0,33.52766666666667,61.6,64.25,0.9,0.0,264.0
C6,10/28/2020,9:00,2.0,17.146666666666665,6.743333333333333,8.006666666666666,1.7466666666666668,24.376666666666665,2.0,33.56733333333333,63.9,23.99,1.6,8.4,367.0
C6,10/4/2021,10:00,2.0,16.893333333333334,7.666666666666667,7.996666666666667,1.57,24.331666666666667,2.0,33.435,80.9,24.78,1.0,83.0,398.0
C6,10/5/2020,10:00,2.0,19.336666666666666,7.566666666666666,8.073333333333332,1.4666666666666668,23.812,2.0,33.53466666666667,81.2,37.6,4.6,42.3,509.0
C6,11/11/2020,9:00,2.0,15.75,6.4366666666666665,8.033333333333333,1.04,24.718999999999998,2.0,33.596333333333334,59.5,44.05,0.0,8.4,428.0
C6,11/16/2021,9:00,2.0,16.28,7.623333333333334,7.963333333333334,0.9966666666666667,24.531333333333333,2.0,33.513666666666666,58.0,89.01,2.8,83.0,265.0
C6,11/17/2020,10:00,2.0,15.363333333333335,6.830000000000001,7.9799999999999995,1.8566666666666667,24.801333333333332,2.0,33.58733333333333,72.1,26.74,3.1,30.2,545.0
C6,11/2/2020,9:00,2.0,17.686666666666667,7.31,8.16,1.2666666666666666,24.249666666666666,2.0,33.568000000000005,66.2,67.63,4.8,30.2,418.0
C6,11/2/2021,10:00,2.0,16.68,7.243333333333333,8.016666666666667,1.3,24.489333333333335,2.0,33.574666666666666,61.7,79.89,5.9,88.9,259.0
C6,11/22/2021,9:00,2.0,16.013333333333332,7.713333333333334,7.993333333333332,2.22,24.610666666666663,2.0,33.528666666666666,67.0,27.97,4.5,75.3,249.0
C6,11/23/2020,9:00,2.0,14.770000000000001,6.266666666666667,7.843333333333334,1.0466666666666666,24.913,2.0,33.562999999999995,59.6,79.29,5.0,83.0,214.0
C6,11/30/2021,9:00,2.0,15.850000000000001,7.413333333333334,7.916666666666667,1.9799999999999998,24.632,2.0,33.50633333333333,57.2,77.1,1.0,63.3,283.0
C6,11/8/2021,9:00,2.0,17.176666666666666,7.706666666666667,7.976666666666667,1.5366666666666668,24.354333333333333,2.0,33.544666666666664,59.3,79.0,4.9,63.3,305.0
C6,12/1/2020,9:00,2.0,15.063333333333333,6.726666666666667,8.023333333333333,0.6633333333333333,24.86566666666667,2.0,33.58533333333333,62.3,32.46,2.9,0.0,365.0
C6,12/15/2020,10:00,2.0,15.556666666666667,7.253333333333333,8.073333333333332,0.8633333333333333,24.75533333333333,2.0,33.580666666666666,60.4,48.49,3.6,23.3,463.0
C6,12/17/2021,10:00,2.0,15.08,6.833333333333333,7.863333333333333,0.45,24.727666666666664,2.0,33.40866666666667,61.1,66.46,2.5,23.3,441.0
C6,12/21/2020,9:00,2.0,14.833333333333334,6.836666666666666,7.993333333333333,0.6133333333333334,24.919,2.0,33.588,65.5,24.38,0.0,0.0,304.0
C6,12/21/2021,9:00,2.0,15.049999999999999,7.489999999999999,7.97,1.21,24.776666666666667,2.0,33.464000000000006,58.1,56.15,5.1,92.3,97.0
C6,12/27/2020,9:00,2.0,14.46,6.886666666666667,7.989999999999999,0.57,25.009666666666664,2.0,33.60166666666667,57.6,74.95,5.4,89.0,291.0
C6,12/27/2021,9:00,2.0,15.016666666666666,7.803333333333334,7.989999999999999,0.65,24.778333333333336,2.0,33.455999999999996,50.8,72.02,1.0,77.0,116.0
C6,12/7/2020,9:00,2.0,14.946666666666667,6.8566666666666665,7.94,0.8700000000000001,24.916666666666668,2.0,33.61666666666667,57.1,40.6,1.8,75.3,115.0
C6,12/8/2021,9:00,2.0,16.543333333333333,7.6433333333333335,7.97,1.0533333333333335,24.487666666666666,2.0,33.523,57.8,78.31,3.4,62.0,225.0
C6,2/1/2021,11:00,2.0,14.526666666666666,7.743333333333333,8.166666666666666,1.07,24.919,2.0,33.502,67.2,51.81,3.9,75.3,443.0
C6,2/10/2020,9:00,2.0,15.06,7.8,8.076666666666666,0.6699999999999999,24.726,2.0,33.39933333333334,52.5,87.11,2.5,59.8,93.0
C6,2/18/2020,9:00,2.0,15.299999999999999,7.783333333333334,8.046666666666667,0.71,24.75,2.0,33.49966666666666,58.1,75.3,3.8,93.4,138.0
C6,2/18/2021,9:00,2.0,14.306666666666667,7.23,8.053333333333333,0.7633333333333333,25.008666666666667,2.0,33.558,58.8,36.13,3.3,0.0,447.0
C6,2/22/2021,9:00,2.0,13.623333333333333,6.78,8.0,1.0066666666666666,25.182666666666666,2.0,33.60166666666667,63.2,29.12,2.5,0.0,459.0
C6,2/25/2020,10:00,2.0,15.229999999999999,7.776666666666667,8.03,0.58,24.782,2.0,33.522666666666666,67.9,57.51,1.8,23.3,669.0
C6,2/5/2020,10:00,2.0,14.596666666666666,7.703333333333333,8.083333333333334,0.5433333333333333,24.94366666666667,2.0,33.553666666666665,54.5,17.96,0.9,75.3,462.0
C6,2/8/2021,10:00,2.0,14.626666666666667,7.55,8.156666666666666,0.7766666666666667,24.929000000000002,2.0,33.544000000000004,55.1,72.58,3.3,63.3,508.0
C6,3/16/2020,9:00,2.0,16.33666666666667,7.653333333333333,8.013333333333334,0.6566666666666666,24.469666666666665,2.0,33.437999999999995,59.3,72.44,6.3,78.3,133.0
C6,3/18/2021,10:00,2.0,13.713333333333333,6.973333333333334,8.05,1.7833333333333332,25.155666666666665,2.0,33.592666666666666,58.0,68.51,4.7,62.0,481.0
C6,3/2/2021,9:00,2.0,14.43,7.8133333333333335,8.126666666666667,1.1666666666666667,25.008666666666667,2.0,33.592333333333336,62.3,21.64,2.5,42.3,479.0
C6,3/24/2020,9:00,2.0,16.55666666666667,7.753333333333334,8.093333333333334,0.7466666666666667,24.411666666666665,2.0,33.428666666666665,58.4,72.33,0.5,64.3,318.0
C6,3/24/2021,9:00,2.0,12.903333333333334,6.156666666666666,7.94,1.9066666666666665,25.405,2.0,33.70133333333333,55.1,70.02,5.2,23.3,358.0
C6,3/5/2020,10:00,2.0,15.943333333333333,8.043333333333333,8.046666666666667,0.3466666666666667,24.630666666666666,2.0,33.532000000000004,64.4,68.24,8.6,48.7,694.0
C6,3/8/2021,10:00,2.0,14.713333333333333,8.34,8.176666666666668,2.2733333333333334,24.807333333333332,2.0,33.409,59.6,68.35,8.0,89.0,377.0
C6,3/9/2020,9:00,2.0,15.773333333333333,7.7299999999999995,8.049999999999999,1.0066666666666666,24.679000000000002,2.0,33.54533333333333,57.9,60.28,2.5,48.7,306.0
C6,4/1/2020,9:00,2.0,14.56,7.676666666666667,7.946666666666666,5.343333333333334,24.901333333333337,2.0,33.49466666666667,59.7,83.62,7.1,82.6,111.0
C6,4/1/2021,10:00,2.0,14.523333333333333,7.506666666666667,7.983333333333333,0.8033333333333333,25.018,2.0,33.635333333333335,80.3,12.54,6.9,54.3,672.0
C6,4/10/2020,10:00,3.3333333333333335,15.896666666666667,8.526666666666666,8.24,12.283333333333333,24.379,4.0,33.190000000000005,56.1,90.89,11.1,66.5,51.0
C6,4/14/2020,9:00,3.3333333333333335,16.036666666666665,8.176666666666666,8.12,1.6600000000000001,24.13633333333333,4.0,32.915,63.0,72.62,8.8,52.2,405.0
C6,4/15/2021,8:00,2.0,14.97,7.2,8.09,2.3233333333333337,24.963333333333335,2.0,33.702,55.5,59.1,1.8,83.0,198.0
C6,4/20/2021,9:00,2.0,15.516666666666666,6.553333333333334,8.066666666666666,1.1666666666666667,24.822000000000003,2.0,33.68,59.6,72.59,7.1,83.0,517.0
C6,4/21/2020,11:00,2.0,14.543333333333335,8.5,8.116666666666667,5.566666666666666,24.886666666666667,2.0,33.484,65.0,62.88,6.2,66.3,758.0
C6,4/27/2021,10:00,2.0,14.243333333333334,7.303333333333334,8.106666666666667,1.8766666666666667,25.124666666666666,2.0,33.705333333333336,59.3,53.99,6.6,89.0,430.0
C6,4/28/2020,9:00,2.0,16.386666666666667,7.96,8.12,43.85666666666666,24.572333333333333,2.0,33.627,64.4,82.21,1.4,98.3,130.0
C6,4/6/2021,10:00,2.0,14.636666666666665,6.906666666666666,8.003333333333334,0.9899999999999999,25.006333333333334,2.0,33.656,61.5,69.26,7.1,69.2,527.0
C6,5/10/2021,10:00,2.0,16.843333333333334,7.486666666666667,8.156666666666666,1.9000000000000001,24.567333333333334,2.0,33.727666666666664,61.6,67.25,5.2,100.0,170.0
C6,5/12/2020,9:00,2.0,17.78,8.893333333333333,8.323333333333332,3.063333333333333,24.29133333333333,2.0,33.675333333333334,65.0,65.1,2.3,58.1,575.0
C6,5/18/2020,9:00,2.0,17.266666666666666,6.59,8.203333333333333,1.8333333333333333,24.420666666666666,2.0,33.68966666666666,69.6,60.89,3.1,64.1,395.0
C6,5/18/2021,9:00,2.0,16.366666666666667,7.083333333333333,8.123333333333333,1.2666666666666666,24.655666666666665,2.0,33.70533333333333,61.8,74.65,8.1,100.0,155.0
C6,5/26/2020,10:00,2.0,15.896666666666667,5.859999999999999,8.01,4.17,24.76533333333333,2.0,33.72533333333333,71.0,69.01,4.8,35.4,751.0
C6,5/27/2021,10:00,2.0,15.143333333333333,6.793333333333333,8.046666666666667,0.6866666666666666,24.953333333333333,2.0,33.736,63.0,61.71,6.2,34.4,764.0
C6,5/3/2021,9:00,2.0,16.013333333333332,7.423333333333333,8.13,1.8233333333333333,24.73466666666667,2.0,33.696,62.1,71.42,3.1,90.7,214.0
C6,5/5/2020,9:00,2.0,17.42,7.426666666666667,8.209999999999999,26.563333333333333,24.282,2.0,33.574999999999996,71.1,66.76,3.1,23.3,531.0
C6,6/1/2021,10:00,2.0,17.49,8.82,8.216666666666667,1.6233333333333333,24.387,2.0,33.69866666666667,66.1,69.9,7.2,83.0,746.0
C6,6/15/2021,10:00,2.0,16.416666666666668,8.086666666666666,8.09,1.4866666666666666,24.583333333333332,2.0,33.620666666666665,74.0,64.11,6.4,75.3,779.0
C6,6/16/2020,9:00,2.0,18.94333333333333,7.733333333333333,8.14,1.6166666666666665,24.096333333333334,2.0,33.791333333333334,64.7,74.76,8.3,100.0,166.0
C6,6/2/2020,9:00,2.0,16.416666666666668,6.596666666666667,8.056666666666667,1.3466666666666667,24.592666666666663,2.0,33.654666666666664,67.4,78.1,3.1,75.3,534.0
C6,6/22/2021,10:00,2.0,18.353333333333335,6.94,8.106666666666667,1.8133333333333335,24.14833333333333,2.0,33.663000000000004,68.6,71.88,10.4,75.3,378.0
C6,6/23/2020,9:00,2.0,17.709999999999997,6.88,8.09,3.1300000000000003,24.341333333333335,2.0,33.72333333333333,67.3,78.61,6.3,100.0,91.0
C6,6/29/2021,11:00,2.0,17.12666666666667,7.4799999999999995,8.1,1.4466666666666665,24.409333333333336,2.0,33.61366666666667,67.5,76.89,9.7,98.3,402.0
